[2026-02-20T06:14:58.873+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-20T06:14:58.892+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-20T05:58:00+00:00 [queued]>
[2026-02-20T06:14:58.897+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-20T05:58:00+00:00 [queued]>
[2026-02-20T06:14:58.897+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2026-02-20T06:15:00.789+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533432.json to Snowflake stage
[2026-02-20T06:15:01.382+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533440.json to Snowflake stage
[2026-02-20T06:15:01.613+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533447.json to Snowflake stage
[2026-02-20T06:15:01.849+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533455.json to Snowflake stage
[2026-02-20T06:15:02.096+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533463.json to Snowflake stage
[2026-02-20T06:15:02.347+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533471.json to Snowflake stage
[2026-02-20T06:15:02.591+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533479.json to Snowflake stage
[2026-02-20T06:15:02.864+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533487.json to Snowflake stage
[2026-02-20T06:15:03.215+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533495.json to Snowflake stage
[2026-02-20T06:15:03.485+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533503.json to Snowflake stage
[2026-02-20T06:15:03.853+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533511.json to Snowflake stage
[2026-02-20T06:15:04.316+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533519.json to Snowflake stage
[2026-02-20T06:15:04.569+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533527.json to Snowflake stage
[2026-02-20T06:15:04.818+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533535.json to Snowflake stage
[2026-02-20T06:15:05.056+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533543.json to Snowflake stage
[2026-02-20T06:15:05.356+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533551.json to Snowflake stage
[2026-02-20T06:15:05.611+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533559.json to Snowflake stage
[2026-02-20T06:15:05.867+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533567.json to Snowflake stage
[2026-02-20T06:15:06.155+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533574.json to Snowflake stage
[2026-02-20T06:15:06.443+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533582.json to Snowflake stage
[2026-02-20T06:15:06.778+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533590.json to Snowflake stage
[2026-02-20T06:15:07.086+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533598.json to Snowflake stage
[2026-02-20T06:15:07.374+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533606.json to Snowflake stage
[2026-02-20T06:15:07.811+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533615.json to Snowflake stage
[2026-02-20T06:15:08.051+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533623.json to Snowflake stage
[2026-02-20T06:15:08.288+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533631.json to Snowflake stage
[2026-02-20T06:15:08.568+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533639.json to Snowflake stage
[2026-02-20T06:15:08.903+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533647.json to Snowflake stage
[2026-02-20T06:15:09.106+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533655.json to Snowflake stage
[2026-02-20T06:15:09.344+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533663.json to Snowflake stage
[2026-02-20T06:15:09.632+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533671.json to Snowflake stage
[2026-02-20T06:15:09.890+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533679.json to Snowflake stage
[2026-02-20T06:15:10.146+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533687.json to Snowflake stage
[2026-02-20T06:15:10.413+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533695.json to Snowflake stage
[2026-02-20T06:15:10.701+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533703.json to Snowflake stage
[2026-02-20T06:15:10.974+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533711.json to Snowflake stage
[2026-02-20T06:15:11.269+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533719.json to Snowflake stage
[2026-02-20T06:15:11.541+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533727.json to Snowflake stage
[2026-02-20T06:15:11.796+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533734.json to Snowflake stage
[2026-02-20T06:15:12.083+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533743.json to Snowflake stage
[2026-02-20T06:15:12.360+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533751.json to Snowflake stage
[2026-02-20T06:15:12.677+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533760.json to Snowflake stage
[2026-02-20T06:15:12.979+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533768.json to Snowflake stage
[2026-02-20T06:15:13.255+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533777.json to Snowflake stage
[2026-02-20T06:15:13.526+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533785.json to Snowflake stage
[2026-02-20T06:15:13.799+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533793.json to Snowflake stage
[2026-02-20T06:15:14.106+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533801.json to Snowflake stage
[2026-02-20T06:15:14.383+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533809.json to Snowflake stage
[2026-02-20T06:15:15.275+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533817.json to Snowflake stage
[2026-02-20T06:15:15.534+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533825.json to Snowflake stage
[2026-02-20T06:15:15.890+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533833.json to Snowflake stage
[2026-02-20T06:15:16.218+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533841.json to Snowflake stage
[2026-02-20T06:15:16.459+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533849.json to Snowflake stage
[2026-02-20T06:15:16.753+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533857.json to Snowflake stage
[2026-02-20T06:15:17.010+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533865.json to Snowflake stage
[2026-02-20T06:15:17.259+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533873.json to Snowflake stage
[2026-02-20T06:15:17.525+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533881.json to Snowflake stage
[2026-02-20T06:15:17.785+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533889.json to Snowflake stage
[2026-02-20T06:15:18.086+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533897.json to Snowflake stage
[2026-02-20T06:15:18.401+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533904.json to Snowflake stage
[2026-02-20T06:15:18.672+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533912.json to Snowflake stage
[2026-02-20T06:15:18.913+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533920.json to Snowflake stage
[2026-02-20T06:15:19.389+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533930.json to Snowflake stage
[2026-02-20T06:15:19.663+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533938.json to Snowflake stage
[2026-02-20T06:15:20.244+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533946.json to Snowflake stage
[2026-02-20T06:15:20.574+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533953.json to Snowflake stage
[2026-02-20T06:15:20.832+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533961.json to Snowflake stage
[2026-02-20T06:15:21.270+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533969.json to Snowflake stage
[2026-02-20T06:15:21.510+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533977.json to Snowflake stage
[2026-02-20T06:15:22.117+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533985.json to Snowflake stage
[2026-02-20T06:15:22.379+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771533993.json to Snowflake stage
[2026-02-20T06:15:22.667+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534001.json to Snowflake stage
[2026-02-20T06:15:22.908+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534009.json to Snowflake stage
[2026-02-20T06:15:23.176+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534016.json to Snowflake stage
[2026-02-20T06:15:23.705+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534024.json to Snowflake stage
[2026-02-20T06:15:23.952+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534032.json to Snowflake stage
[2026-02-20T06:15:24.195+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534040.json to Snowflake stage
[2026-02-20T06:15:24.500+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534048.json to Snowflake stage
[2026-02-20T06:15:24.749+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534056.json to Snowflake stage
[2026-02-20T06:15:25.100+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534064.json to Snowflake stage
[2026-02-20T06:15:25.355+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534071.json to Snowflake stage
[2026-02-20T06:15:25.610+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534079.json to Snowflake stage
[2026-02-20T06:15:26.363+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534087.json to Snowflake stage
[2026-02-20T06:15:26.594+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534095.json to Snowflake stage
[2026-02-20T06:15:26.871+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534103.json to Snowflake stage
[2026-02-20T06:15:27.175+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534111.json to Snowflake stage
[2026-02-20T06:15:27.446+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534119.json to Snowflake stage
[2026-02-20T06:15:27.709+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534126.json to Snowflake stage
[2026-02-20T06:15:27.987+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534134.json to Snowflake stage
[2026-02-20T06:15:28.293+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534142.json to Snowflake stage
[2026-02-20T06:15:28.537+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534150.json to Snowflake stage
[2026-02-20T06:15:28.864+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534158.json to Snowflake stage
[2026-02-20T06:15:29.103+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534166.json to Snowflake stage
[2026-02-20T06:15:29.383+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534174.json to Snowflake stage
[2026-02-20T06:15:29.701+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534181.json to Snowflake stage
[2026-02-20T06:15:29.984+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534189.json to Snowflake stage
[2026-02-20T06:15:30.253+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534197.json to Snowflake stage
[2026-02-20T06:15:30.523+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534205.json to Snowflake stage
[2026-02-20T06:15:30.960+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534213.json to Snowflake stage
[2026-02-20T06:15:31.210+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534222.json to Snowflake stage
[2026-02-20T06:15:31.485+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534229.json to Snowflake stage
[2026-02-20T06:15:31.723+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534238.json to Snowflake stage
[2026-02-20T06:15:32.007+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534246.json to Snowflake stage
[2026-02-20T06:15:32.291+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534254.json to Snowflake stage
[2026-02-20T06:15:32.596+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534262.json to Snowflake stage
[2026-02-20T06:15:32.848+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534270.json to Snowflake stage
[2026-02-20T06:15:33.160+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534278.json to Snowflake stage
[2026-02-20T06:15:33.413+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534285.json to Snowflake stage
[2026-02-20T06:15:33.644+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534293.json to Snowflake stage
[2026-02-20T06:15:33.925+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534301.json to Snowflake stage
[2026-02-20T06:15:34.171+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534309.json to Snowflake stage
[2026-02-20T06:15:34.425+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534317.json to Snowflake stage
[2026-02-20T06:15:34.670+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534325.json to Snowflake stage
[2026-02-20T06:15:34.918+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534332.json to Snowflake stage
[2026-02-20T06:15:35.190+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534340.json to Snowflake stage
[2026-02-20T06:15:35.446+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534348.json to Snowflake stage
[2026-02-20T06:15:35.696+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534356.json to Snowflake stage
[2026-02-20T06:15:35.972+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534364.json to Snowflake stage
[2026-02-20T06:15:36.331+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534372.json to Snowflake stage
[2026-02-20T06:15:36.579+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534380.json to Snowflake stage
[2026-02-20T06:15:36.826+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534388.json to Snowflake stage
[2026-02-20T06:15:37.110+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534395.json to Snowflake stage
[2026-02-20T06:15:37.373+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534403.json to Snowflake stage
[2026-02-20T06:15:37.618+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534411.json to Snowflake stage
[2026-02-20T06:15:37.924+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534420.json to Snowflake stage
[2026-02-20T06:15:38.226+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534428.json to Snowflake stage
[2026-02-20T06:15:38.488+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534436.json to Snowflake stage
[2026-02-20T06:15:38.779+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534443.json to Snowflake stage
[2026-02-20T06:15:39.038+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534451.json to Snowflake stage
[2026-02-20T06:15:39.291+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534459.json to Snowflake stage
[2026-02-20T06:15:39.546+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534467.json to Snowflake stage
[2026-02-20T06:15:39.793+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534475.json to Snowflake stage
[2026-02-20T06:15:40.037+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534483.json to Snowflake stage
[2026-02-20T06:15:40.284+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534491.json to Snowflake stage
[2026-02-20T06:15:40.555+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534499.json to Snowflake stage
[2026-02-20T06:15:40.806+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534507.json to Snowflake stage
[2026-02-20T06:15:41.032+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534515.json to Snowflake stage
[2026-02-20T06:15:41.291+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534523.json to Snowflake stage
[2026-02-20T06:15:41.543+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534531.json to Snowflake stage
[2026-02-20T06:15:41.793+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534539.json to Snowflake stage
[2026-02-20T06:15:42.036+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534547.json to Snowflake stage
[2026-02-20T06:15:42.302+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534555.json to Snowflake stage
[2026-02-20T06:15:42.560+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534562.json to Snowflake stage
[2026-02-20T06:15:42.856+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534570.json to Snowflake stage
[2026-02-20T06:15:43.091+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534578.json to Snowflake stage
[2026-02-20T06:15:43.350+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534586.json to Snowflake stage
[2026-02-20T06:15:43.629+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534594.json to Snowflake stage
[2026-02-20T06:15:43.879+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534602.json to Snowflake stage
[2026-02-20T06:15:44.268+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534610.json to Snowflake stage
[2026-02-20T06:15:44.497+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534618.json to Snowflake stage
[2026-02-20T06:15:44.759+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534626.json to Snowflake stage
[2026-02-20T06:15:45.031+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534634.json to Snowflake stage
[2026-02-20T06:15:45.283+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534642.json to Snowflake stage
[2026-02-20T06:15:45.516+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534650.json to Snowflake stage
[2026-02-20T06:15:45.819+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534658.json to Snowflake stage
[2026-02-20T06:15:46.100+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534666.json to Snowflake stage
[2026-02-20T06:15:46.370+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534674.json to Snowflake stage
[2026-02-20T06:15:46.617+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534682.json to Snowflake stage
[2026-02-20T06:15:46.886+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534689.json to Snowflake stage
[2026-02-20T06:15:47.206+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534697.json to Snowflake stage
[2026-02-20T06:15:47.471+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534705.json to Snowflake stage
[2026-02-20T06:15:47.710+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534713.json to Snowflake stage
[2026-02-20T06:15:47.958+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534721.json to Snowflake stage
[2026-02-20T06:15:48.239+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534729.json to Snowflake stage
[2026-02-20T06:15:48.528+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534737.json to Snowflake stage
[2026-02-20T06:15:48.788+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534745.json to Snowflake stage
[2026-02-20T06:15:49.047+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534753.json to Snowflake stage
[2026-02-20T06:15:49.328+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534761.json to Snowflake stage
[2026-02-20T06:15:49.551+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534768.json to Snowflake stage
[2026-02-20T06:15:49.789+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534776.json to Snowflake stage
[2026-02-20T06:15:50.066+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534784.json to Snowflake stage
[2026-02-20T06:15:50.345+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534792.json to Snowflake stage
[2026-02-20T06:15:50.601+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534800.json to Snowflake stage
[2026-02-20T06:15:50.888+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534808.json to Snowflake stage
[2026-02-20T06:15:51.107+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534817.json to Snowflake stage
[2026-02-20T06:15:51.393+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534825.json to Snowflake stage
[2026-02-20T06:15:51.640+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534833.json to Snowflake stage
[2026-02-20T06:15:51.911+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534841.json to Snowflake stage
[2026-02-20T06:15:52.176+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534849.json to Snowflake stage
[2026-02-20T06:15:55.538+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534857.json to Snowflake stage
[2026-02-20T06:15:55.915+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1771534866.json to Snowflake stage
